"code.target","code.source","Relationship","adjustment","group.id"
5913,5913,"1:n","1988 to 1976",135
5913,59149,"n:n","1988 to 1976",135
5932,5722,"1:1","1988 to 1976",NA
5985,59899,"n:1","1988 to 1976",3
5991,5854,"1:1","1988 to 1976",NA
5992,5855,"1:1","1988 to 1976",NA
5993,5857,"n:1","1988 to 1976",29
5994,5857,"n:1","1988 to 1976",29
5995,5857,"n:1","1988 to 1976",29
5996,5858,"1:1","1988 to 1976",NA
6111,611,"n:1","1988 to 1976",3
6112,611,"n:1","1988 to 1976",3
6112,6112,"1:1","1988 to 1976",NA
6113,6113,"n:1","1988 to 1976",141
6121,611,"n:n","1988 to 1976",3
6121,612,"n:n","1988 to 1976",3
6121,6121,"1:1","1988 to 1976",NA
6122,6122,"1:1","1988 to 1976",NA
6129,612,"n:1","1988 to 1976",3
6129,6129,"n:1","1988 to 1976",3
6132,6130,"n:1","1988 to 1976",145
6133,6130,"n:n","1988 to 1976",145
6133,84831,"n:n","1988 to 1976",145
6151,615,"n:1","1988 to 1976",30
6159,615,"n:1","1988 to 1976",30
6191,619,"n:1","1988 to 1976",31
6192,619,"n:1","1988 to 1976",31
6193,619,"n:1","1988 to 1976",31
6194,619,"n:1","1988 to 1976",31
6195,51692,"n:1","1988 to 1976",31
6196,619,"n:1","1988 to 1976",31
6199,619,"n:n","1988 to 1976",31
6199,51692,"n:n","1988 to 1976",31
6221,6201,"n:n","1988 to 1976",32
6221,6202,"n:n","1988 to 1976",32
6229,6201,"n:n","1988 to 1976",32
6229,6202,"n:n","1988 to 1976",32
6251,6251,"1:1","1988 to 1976",NA
6252,6252,"1:1","1988 to 1976",NA
6253,6253,"1:1","1988 to 1976",NA
6352,6352,"1:1","1988 to 1976",NA
6411,6411,"n:1","1988 to 1976",3
6536,6536,"n:n","1988 to 1976",3
6536,6574,"n:n","1988 to 1976",3
6545,6545,"n:n","1988 to 1976",3
6545,6574,"n:n","1988 to 1976",3
6546,6546,"1:1","1988 to 1976",NA
6572,6572,"n:1","1988 to 1976",3
6574,6532,"n:n","1988 to 1976",3
6574,6536,"n:n","1988 to 1976",3
6574,6541,"n:n","1988 to 1976",3
6574,6544,"n:n","1988 to 1976",3
6574,6545,"n:n","1988 to 1976",3
6574,6551,"n:n","1988 to 1976",3
6574,6571,"n:n","1988 to 1976",3
6574,6572,"n:n","1988 to 1976",3
6574,6574,"n:n","1988 to 1976",3
6574,65211,"n:n","1988 to 1976",3
6574,65212,"n:n","1988 to 1976",3
6574,65214,"n:n","1988 to 1976",3
6574,65215,"n:n","1988 to 1976",3
6574,65221,"n:n","1988 to 1976",3
6574,65222,"n:n","1988 to 1976",3
6574,65223,"n:n","1988 to 1976",3
6574,65224,"n:n","1988 to 1976",3
6574,65225,"n:n","1988 to 1976",3
6574,65314,"n:n","1988 to 1976",3
6574,65315,"n:n","1988 to 1976",3
6574,65316,"n:n","1988 to 1976",3
6574,65341,"n:n","1988 to 1976",3
6574,65342,"n:n","1988 to 1976",3
6574,65343,"n:n","1988 to 1976",3
6574,65349,"n:n","1988 to 1976",3
6574,65354,"n:n","1988 to 1976",3
6574,65355,"n:n","1988 to 1976",3
6574,65356,"n:n","1988 to 1976",3
6574,65381,"n:n","1988 to 1976",3
6574,65382,"n:n","1988 to 1976",3
6574,65383,"n:n","1988 to 1976",3
6574,65389,"n:n","1988 to 1976",3
6574,65397,"n:n","1988 to 1976",3
6574,65398,"n:n","1988 to 1976",3
6574,65421,"n:n","1988 to 1976",3
6574,65422,"n:n","1988 to 1976",3
6574,65431,"n:n","1988 to 1976",3
6574,65432,"n:n","1988 to 1976",3
6574,65433,"n:n","1988 to 1976",3
6574,65434,"n:n","1988 to 1976",3
6574,65491,"n:n","1988 to 1976",3
6574,65492,"n:n","1988 to 1976",3
6574,65498,"n:n","1988 to 1976",3
6574,65499,"n:n","1988 to 1976",3
6574,65521,"n:n","1988 to 1976",3
6574,65522,"n:n","1988 to 1976",3
6574,65523,"n:n","1988 to 1976",3
6574,65529,"n:n","1988 to 1976",3
6574,65601,"n:n","1988 to 1976",3
6574,65604,"n:n","1988 to 1976",3
6574,65605,"n:n","1988 to 1976",3
6574,65732,"n:n","1988 to 1976",3
6574,65733,"n:n","1988 to 1976",3
6574,65739,"n:n","1988 to 1976",3
6574,65771,"n:n","1988 to 1976",3
6593,6593,"1:1","1988 to 1976",NA
6637,6637,"1:1","1988 to 1976",NA
6727,67251,"n:n","1988 to 1976",168
6727,67252,"1:n","1988 to 1976",168
6932,6932,"1:1","1988 to 1976",NA
6941,69401,"n:1","1988 to 1976",186
6944,69983,"n:1","1988 to 1976",3
6951,6951,"1:n","1988 to 1976",3
6951,69605,"n:n","1988 to 1976",3
6953,69532,"n:n","1988 to 1976",188
6953,69541,"n:n","1988 to 1976",188
6957,69531,"n:n","1988 to 1976",188
6957,69532,"n:n","1988 to 1976",188
6957,69533,"n:n","1988 to 1976",188
6957,69534,"n:n","1988 to 1976",188
6957,69539,"n:n","1988 to 1976",188
6964,69604,"1:1","1988 to 1976",NA
6968,69607,"n:n","1988 to 1976",3
6968,69608,"1:n","1988 to 1976",3
7111,7111,"n:1","1988 to 1976",33
7112,7111,"n:1","1988 to 1976",33
7113,7111,"n:1","1988 to 1976",33
7128,7129,"n:1","1988 to 1976",3
7131,712,"n:n","1988 to 1976",3
7131,9809,"n:n","1988 to 1976",3
7132,7113,"1:1","1988 to 1976",NA
7133,712,"n:1","1988 to 1976",3
7161,7161,"n:n","1988 to 1976",196
7161,71621,"n:n","1988 to 1976",196
7161,89423,"n:n","1988 to 1976",196
7162,7161,"n:1","1988 to 1976",196
7164,7163,"1:1","1988 to 1976",NA
7169,7169,"1:n","1988 to 1976",196
7169,89423,"n:n","1988 to 1976",196
7223,7223,"1:1","1988 to 1976",NA
7231,7231,"n:1","1988 to 1976",34
7232,7231,"n:1","1988 to 1976",34
7411,741,"n:1","1988 to 1976",35
7412,741,"n:1","1988 to 1976",35
7413,741,"n:1","1988 to 1976",35
7414,741,"n:1","1988 to 1976",35
7419,69735,"n:n","1988 to 1976",3
7419,71499,"n:n","1988 to 1976",3
7422,7421,"n:n","1988 to 1976",228
7422,7422,"n:n","1988 to 1976",228
7422,7423,"n:n","1988 to 1976",228
7422,74288,"n:n","1988 to 1976",228
7423,7421,"n:1","1988 to 1976",228
7424,7421,"n:1","1988 to 1976",228
7425,7423,"n:1","1988 to 1976",228
7426,7422,"n:1","1988 to 1976",228
7431,742,"1:1","1988 to 1976",NA
7432,9802,"1:n","1988 to 1976",3
7432,9809,"n:n","1988 to 1976",3
7438,7432,"1:n","1988 to 1976",3
7438,7433,"n:n","1988 to 1976",3
7438,7434,"n:n","1988 to 1976",3
7438,7439,"n:n","1988 to 1976",3
7438,77579,"n:n","1988 to 1976",3
7461,7491,"n:1","1988 to 1976",235
7462,7491,"n:1","1988 to 1976",235
7463,7491,"n:1","1988 to 1976",235
7464,7491,"n:1","1988 to 1976",235
7465,7491,"n:1","1988 to 1976",235
7468,7491,"n:1","1988 to 1976",235
7471,7492,"n:1","1988 to 1976",236
7472,7492,"n:1","1988 to 1976",236
7473,7492,"n:1","1988 to 1976",236
7474,7492,"n:1","1988 to 1976",236
7478,7492,"n:1","1988 to 1976",236
7479,7492,"n:1","1988 to 1976",236
7481,7493,"n:1","1988 to 1976",237
7484,7493,"n:1","1988 to 1976",237
7485,7493,"n:1","1988 to 1976",237
7486,7493,"n:1","1988 to 1976",237
7489,7493,"n:1","1988 to 1976",237
7492,74992,"1:1","1988 to 1976",NA
7511,751,"n:1","1988 to 1976",3
7512,751,"n:1","1988 to 1976",3
7513,561,"n:n","1988 to 1976",3
7513,751,"n:n","1988 to 1976",3
7521,7521,"1:1","1988 to 1976",NA
7521,7521,"1:1","1988 to 1976",NA
7522,7522,"1:1","1988 to 1976",36
7522,7522,"n:1","1988 to 1976",36
7523,7522,"n:1","1988 to 1976",36
7523,7523,"1:1","1988 to 1976",NA
7524,7523,"1:1","1988 to 1976",NA
7525,7524,"1:1","1988 to 1976",NA
7526,7525,"n:1","1988 to 1976",37
7526,7525,"1:1","1988 to 1976",37
7527,7524,"1:n","1988 to 1976",37
7527,7525,"n:n","1988 to 1976",37
7527,7526,"1:1","1988 to 1976",NA
7528,7528,"n:1","1988 to 1976",37
7529,7525,"n:n","1988 to 1976",37
7529,7528,"n:1","1988 to 1976",37
7529,7528,"1:n","1988 to 1976",37
7591,75919,"1:1","1988 to 1976",NA
7611,7611,"1:n","1988 to 1976",244
7611,76381,"n:n","1988 to 1976",244
7612,7612,"1:n","1988 to 1976",244
7612,76381,"n:n","1988 to 1976",244
7722,7722,"1:1","1988 to 1976",NA
7753,7753,"1:1","1988 to 1976",NA
7811,7821,"n:1","1988 to 1976",271
7812,7810,"1:n","1988 to 1976",271
7812,7821,"n:n","1988 to 1976",271
7832,7832,"1:1","1988 to 1976",NA
7841,7841,"1:1","1988 to 1976",NA
7852,7852,"n:n","1988 to 1976",3
7852,89421,"n:n","1988 to 1976",3
7861,78611,"1:1","1988 to 1976",NA
7863,78613,"1:1","1988 to 1976",NA
7916,7913,"n:1","1988 to 1976",279
7917,7914,"n:1","1988 to 1976",279
7922,7922,"1:1","1988 to 1976",NA
7923,7923,"1:1","1988 to 1976",NA
7924,7924,"n:1","1988 to 1976",251
7925,7643,"n:n","1988 to 1976",251
7925,7924,"n:n","1988 to 1976",251
7925,87482,"n:n","1988 to 1976",251
7933,7933,"1:n","1988 to 1976",283
7933,79383,"n:n","1988 to 1976",283
7937,79381,"1:1","1988 to 1976",NA
8110,6353,"n:n","1988 to 1976",3
8110,6911,"n:n","1988 to 1976",3
8110,6912,"n:n","1988 to 1976",3
8110,66332,"n:n","1988 to 1976",3
8110,66392,"n:n","1988 to 1976",3
8110,89399,"n:n","1988 to 1976",3
8111,8111,"1:n","1988 to 1976",24
8111,8119,"n:n","1988 to 1976",24
8112,8112,"n:1","1988 to 1976",38
8113,8112,"n:1","1988 to 1976",38
8119,8119,"n:1","1988 to 1976",24
8123,8123,"1:1","1988 to 1976",NA
8124,8121,"n:1","1988 to 1976",39
8125,8121,"n:1","1988 to 1976",39
8126,8122,"n:1","1988 to 1976",40
8129,8122,"n:1","1988 to 1976",40
8131,8131,"1:1","1988 to 1976",NA
8132,6129,"n:n","1988 to 1976",3
8132,8132,"1:1","1988 to 1976",NA
8132,63549,"n:n","1988 to 1976",3
8132,66132,"n:n","1988 to 1976",3
8132,66183,"n:n","1988 to 1976",3
8132,66392,"n:n","1988 to 1976",3
8132,69964,"n:n","1988 to 1976",3
8132,77886,"n:n","1988 to 1976",3
8132,81241,"n:n","1988 to 1976",3
8132,89399,"n:n","1988 to 1976",3
8132,89971,"n:n","1988 to 1976",3
8132,89991,"n:n","1988 to 1976",3
8133,8133,"1:1","1988 to 1976",NA
8134,8134,"1:1","1988 to 1976",NA
8135,8135,"1:1","1988 to 1976",NA
8136,8136,"1:1","1988 to 1976",NA
8137,8137,"1:1","1988 to 1976",NA
8138,8138,"1:1","1988 to 1976",NA
8138,81243,"n:1","1988 to 1976",285
8139,8139,"1:1","1988 to 1976",NA
8141,8141,"1:1","1988 to 1976",NA
8142,8142,"1:1","1988 to 1976",NA
8151,8193,"n:1","1988 to 1976",41
8152,8193,"n:1","1988 to 1976",41
8153,8193,"n:1","1988 to 1976",41
8194,8194,"1:1","1988 to 1976",NA
8195,8199,"n:1","1988 to 1976",24
8199,8119,"n:n","1988 to 1976",24
8199,8199,"n:n","1988 to 1976",24
8218,82199,"n:1","1988 to 1976",3
8313,69605,"n:n","1988 to 1976",3
8313,83102,"n:n","1988 to 1976",3
8313,89972,"n:n","1988 to 1976",3
8413,84241,"n:n","1988 to 1976",3
8413,84242,"n:n","1988 to 1976",3
8413,84243,"n:n","1988 to 1976",3
8413,84249,"n:n","1988 to 1976",3
8414,84231,"n:n","1988 to 1976",3
8414,84232,"n:n","1988 to 1976",3
8414,84233,"n:n","1988 to 1976",3
8414,84239,"n:n","1988 to 1976",3
8414,84292,"n:n","1988 to 1976",3
8414,84293,"n:n","1988 to 1976",3
8414,84294,"n:n","1988 to 1976",3
8414,84299,"n:n","1988 to 1976",3
8423,84311,"n:n","1988 to 1976",3
8423,84312,"n:n","1988 to 1976",3
8423,84313,"n:n","1988 to 1976",3
8423,84319,"n:n","1988 to 1976",3
8424,84331,"n:n","1988 to 1976",3
8424,84332,"n:n","1988 to 1976",3
8424,84333,"n:n","1988 to 1976",3
8424,84339,"n:n","1988 to 1976",3
8425,84341,"n:n","1988 to 1976",3
8425,84342,"n:n","1988 to 1976",3
8425,84343,"n:n","1988 to 1976",3
8425,84349,"n:n","1988 to 1976",3
8426,84392,"n:n","1988 to 1976",3
8426,84393,"n:n","1988 to 1976",3
8426,84394,"n:n","1988 to 1976",3
8426,84399,"n:n","1988 to 1976",3
8427,84351,"n:n","1988 to 1976",3
8427,84352,"n:n","1988 to 1976",3
8427,84359,"n:n","1988 to 1976",3
8427,84392,"n:n","1988 to 1976",3
8427,84393,"n:n","1988 to 1976",3
8427,84394,"n:n","1988 to 1976",3
8427,84399,"n:n","1988 to 1976",3
8431,84591,"n:n","1988 to 1976",3
8431,84592,"n:n","1988 to 1976",3
8431,84593,"n:n","1988 to 1976",3
8431,84594,"n:n","1988 to 1976",3
8431,84599,"n:n","1988 to 1976",3
8441,84591,"n:n","1988 to 1976",3
8441,84592,"n:n","1988 to 1976",3
8441,84593,"n:n","1988 to 1976",3
8441,84594,"n:n","1988 to 1976",3
8441,84599,"n:n","1988 to 1976",3
8447,84591,"n:n","1988 to 1976",3
8447,84592,"n:n","1988 to 1976",3
8447,84593,"n:n","1988 to 1976",3
8447,84594,"n:n","1988 to 1976",3
8447,84599,"n:n","1988 to 1976",3
8453,84511,"n:n","1988 to 1976",3
8453,84512,"n:n","1988 to 1976",3
8453,84513,"n:n","1988 to 1976",3
8453,84514,"n:n","1988 to 1976",3
8453,84519,"n:n","1988 to 1976",3
8453,84619,"n:n","1988 to 1976",3
8454,84619,"n:n","1988 to 1976",3
8454,84629,"n:n","1988 to 1976",3
8454,84633,"n:n","1988 to 1976",3
8454,84634,"n:n","1988 to 1976",3
8454,84641,"n:n","1988 to 1976",3
8454,84649,"n:n","1988 to 1976",3
8517,85102,"n:n","1988 to 1976",290
8517,85103,"n:n","1988 to 1976",290
8517,85104,"n:n","1988 to 1976",290
8519,6123,"1:n","1988 to 1976",3
8519,69979,"n:n","1988 to 1976",3
8519,69981,"n:n","1988 to 1976",3
8519,69983,"n:n","1988 to 1976",3
8519,85105,"n:n","1988 to 1976",3
8724,82121,"n:1","1988 to 1976",294
8749,8749,"n:1","1988 to 1976",3
8821,8821,"1:1","1988 to 1976",NA
8822,88221,"1:n","1988 to 1976",300
8822,88223,"n:n","1988 to 1976",300
8823,88222,"1:n","1988 to 1976",300
8823,88223,"n:n","1988 to 1976",300
8824,88223,"n:1","1988 to 1976",300
8825,88223,"n:n","1988 to 1976",300
8825,88224,"1:n","1988 to 1976",300
8826,88225,"1:1","1988 to 1976",NA
8831,8830,"n:1","1988 to 1976",301
8839,8830,"n:1","1988 to 1976",301
8941,8941,"n:1","1988 to 1976",3
8946,89473,"1:1","1988 to 1976",NA
8962,89602,"1:1","1988 to 1976",NA
8963,89603,"1:1","1988 to 1976",NA
8964,89604,"1:1","1988 to 1976",NA
8965,89605,"1:1","1988 to 1976",NA
8966,89606,"1:1","1988 to 1976",NA
8989,8989,"1:1","1988 to 1976",NA
9101,9141,"1:1","1988 to 1976",NA
9109,4232,"n:n","1988 to 1976",3
9109,4233,"n:n","1988 to 1976",3
9109,4234,"n:n","1988 to 1976",3
9109,4235,"n:n","1988 to 1976",3
9109,4236,"n:n","1988 to 1976",3
9109,4241,"n:n","1988 to 1976",3
9109,4242,"n:n","1988 to 1976",3
9109,4243,"n:n","1988 to 1976",3
9109,4244,"n:n","1988 to 1976",3
9109,4245,"n:n","1988 to 1976",3
9109,4249,"n:n","1988 to 1976",3
9109,9149,"1:n","1988 to 1976",3
9109,9809,"n:n","1988 to 1976",3
9109,33452,"n:n","1988 to 1976",3
9109,42391,"n:n","1988 to 1976",3
9109,42392,"n:n","1988 to 1976",3
9110,9110,"1:1","1988 to 1976",NA
9310,9310,"1:1","1988 to 1976",NA
9610,9610,"1:1","1988 to 1976",NA
9811,149,"n:1","1988 to 1976",3
9812,488,"n:n","1988 to 1976",3
9812,5659,"n:n","1988 to 1976",3
9812,9809,"n:n","1988 to 1976",3
9813,583,"n:1","1988 to 1976",28
9814,149,"n:n","1988 to 1976",3
9814,371,"n:n","1988 to 1976",3
9814,372,"n:n","1988 to 1976",3
9814,5659,"n:n","1988 to 1976",3
9814,9801,"n:n","1988 to 1976",3
9841,9804,"n:1","1988 to 1976",3
9842,9804,"n:n","1988 to 1976",3
9842,9809,"n:n","1988 to 1976",3
9843,9803,"1:1","1988 to 1976",NA
9844,9807,"1:1","1988 to 1976",NA
9849,488,"n:n","1988 to 1976",3
9849,9804,"n:n","1988 to 1976",3
9891,149,"n:n","1988 to 1976",3
9891,371,"n:n","1988 to 1976",3
9891,372,"n:n","1988 to 1976",3
9891,483,"n:n","1988 to 1976",3
9891,9809,"n:n","1988 to 1976",3
9892,9808,"1:1","1988 to 1976",NA
9893,488,"n:n","1988 to 1976",3
9893,730,"n:n","1988 to 1976",3
9893,9809,"n:n","1988 to 1976",3
9894,488,"n:n","1988 to 1976",3
9894,730,"n:n","1988 to 1976",3
9894,9809,"n:n","1988 to 1976",3
9899,9809,"n:1","1988 to 1976",3
11101,11101,"1:1","1988 to 1976",NA
11102,11102,"n:1","1988 to 1976",3
11211,11211,"1:1","1988 to 1976",NA
11213,11213,"1:1","1988 to 1976",NA
11215,11212,"n:1","1988 to 1976",42
11217,11212,"n:n","1988 to 1976",42
11217,11249,"n:n","1988 to 1976",42
11241,11241,"1:1","1988 to 1976",NA
11242,11242,"1:1","1988 to 1976",NA
11243,11249,"n:1","1988 to 1976",42
11244,11249,"n:1","1988 to 1976",42
11245,11249,"n:1","1988 to 1976",42
11249,11249,"n:1","1988 to 1976",42
12231,1221,"n:n","1988 to 1976",7
12231,1222,"n:n","1988 to 1976",7
12232,1223,"n:1","1988 to 1976",43
12239,1223,"n:1","1988 to 1976",43
21111,2111,"n:n","1988 to 1976",44
21111,2112,"n:n","1988 to 1976",44
21112,2111,"n:n","1988 to 1976",44
21112,2112,"n:n","1988 to 1976",44
21113,2111,"n:1","1988 to 1976",44
21191,21191,"1:1","1988 to 1976",NA
21199,21199,"1:1","1988 to 1976",NA
21221,21209,"n:1","1988 to 1976",45
21222,21209,"n:1","1988 to 1976",45
21223,21209,"n:1","1988 to 1976",45
21224,21209,"n:1","1988 to 1976",45
21225,21209,"n:1","1988 to 1976",45
21226,21209,"n:1","1988 to 1976",45
21229,21209,"n:1","1988 to 1976",45
22211,2221,"n:1","1988 to 1976",46
22212,2221,"n:1","1988 to 1976",46
22261,2226,"1:1","1988 to 1976",NA
22262,2238,"n:1","1988 to 1976",47
23121,23202,"n:1","1988 to 1976",3
23125,23202,"n:1","1988 to 1976",3
23129,23202,"n:n","1988 to 1976",3
23129,62101,"n:n","1988 to 1976",3
23129,62102,"n:n","1988 to 1976",3
23211,23311,"1:n","1988 to 1976",3
23211,23312,"n:n","1988 to 1976",3
23211,23315,"n:n","1988 to 1976",3
23211,23319,"n:n","1988 to 1976",3
23211,62101,"n:n","1988 to 1976",3
23211,62102,"n:n","1988 to 1976",3
23212,23312,"n:n","1988 to 1976",3
23212,23313,"n:n","1988 to 1976",3
23212,62101,"n:n","1988 to 1976",3
23212,62102,"n:n","1988 to 1976",3
23213,23312,"n:n","1988 to 1976",3
23213,23316,"n:n","1988 to 1976",3
23213,23319,"n:n","1988 to 1976",3
23213,62101,"n:n","1988 to 1976",3
23213,62102,"n:n","1988 to 1976",3
23214,23312,"n:n","1988 to 1976",3
23214,23314,"n:n","1988 to 1976",3
23214,62101,"n:n","1988 to 1976",3
23214,62102,"n:n","1988 to 1976",3
23215,23313,"n:n","1988 to 1976",3
23215,23319,"n:n","1988 to 1976",3
23215,62101,"n:n","1988 to 1976",3
23215,62102,"n:n","1988 to 1976",3
23216,23312,"n:n","1988 to 1976",3
23216,23319,"n:n","1988 to 1976",3
23216,62101,"n:n","1988 to 1976",3
23216,62102,"n:n","1988 to 1976",3
23217,23312,"n:n","1988 to 1976",3
23217,23319,"n:n","1988 to 1976",3
23217,62101,"n:n","1988 to 1976",3
23217,62102,"n:n","1988 to 1976",3
23218,23201,"n:n","1988 to 1976",3
23218,62101,"n:n","1988 to 1976",3
23219,23312,"n:n","1988 to 1976",3
23219,23319,"n:n","1988 to 1976",3
23219,62101,"n:n","1988 to 1976",3
23219,62102,"n:n","1988 to 1976",3
23221,23321,"1:1","1988 to 1976",NA
23222,23322,"1:1","1988 to 1976",NA
24402,24402,"1:1","1988 to 1976",NA
24403,24401,"n:1","1988 to 1976",48
24404,24401,"n:1","1988 to 1976",48
24501,24501,"1:1","1988 to 1976",NA
24502,24502,"1:1","1988 to 1976",NA
24611,24602,"n:1","1988 to 1976",49
24615,24602,"n:1","1988 to 1976",49
24751,24721,"n:n","1988 to 1976",50
24751,24722,"n:n","1988 to 1976",50
24752,2479,"n:n","1988 to 1976",50
24752,24601,"n:n","1988 to 1976",50
24752,24721,"n:n","1988 to 1976",50
24752,24722,"n:n","1988 to 1976",50
24811,2481,"n:1","1988 to 1976",51
24819,2481,"n:1","1988 to 1976",51
25111,2511,"n:1","1988 to 1976",52
25112,2511,"n:1","1988 to 1976",52
25113,2511,"n:1","1988 to 1976",52
25119,2511,"n:1","1988 to 1976",52
25141,25171,"n:1","1988 to 1976",53
25142,25171,"n:1","1988 to 1976",53
25151,25172,"n:1","1988 to 1976",54
25152,25172,"n:1","1988 to 1976",54
25161,25181,"1:1","1988 to 1976",NA
25162,25182,"1:1","1988 to 1976",NA
25191,25191,"1:1","1988 to 1976",NA
25192,25192,"1:1","1988 to 1976",NA
26141,26141,"1:1","1988 to 1976",NA
26142,26142,"n:1","1988 to 1976",55
26149,26142,"n:1","1988 to 1976",55
26331,2633,"n:1","1988 to 1976",56
26332,2633,"n:1","1988 to 1976",56
26339,2633,"n:1","1988 to 1976",56
26511,26511,"1:1","1988 to 1976",NA
26512,26512,"1:1","1988 to 1976",NA
26513,26513,"1:1","1988 to 1976",NA
26521,2652,"n:1","1988 to 1976",58
26529,2652,"n:1","1988 to 1976",58
26541,2654,"n:1","1988 to 1976",59
26549,2654,"n:1","1988 to 1976",59
26551,2655,"n:1","1988 to 1976",60
26559,2655,"n:1","1988 to 1976",60
26571,26591,"n:1","1988 to 1976",61
26579,26591,"n:1","1988 to 1976",61
26581,26514,"n:n","1988 to 1976",62
26581,26599,"n:n","1988 to 1976",62
26589,26514,"n:n","1988 to 1976",62
26589,26599,"n:n","1988 to 1976",62
26651,26651,"1:1","1988 to 1976",NA
26652,26652,"1:1","1988 to 1976",NA
26653,26653,"1:1","1988 to 1976",NA
26659,26659,"1:1","1988 to 1976",NA
26661,26661,"1:1","1988 to 1976",NA
26662,26662,"1:1","1988 to 1976",NA
26663,26663,"1:1","1988 to 1976",NA
26669,26669,"1:1","1988 to 1976",NA
26671,26671,"1:1","1988 to 1976",NA
26672,26672,"1:1","1988 to 1976",NA
26673,26673,"1:1","1988 to 1976",NA
26679,26679,"1:1","1988 to 1976",NA
26711,26711,"1:1","1988 to 1976",NA
26712,26712,"1:1","1988 to 1976",NA
26713,26713,"1:1","1988 to 1976",NA
26721,26721,"1:1","1988 to 1976",NA
26722,26722,"1:1","1988 to 1976",NA
26811,2681,"n:1","1988 to 1976",63
26819,2681,"n:1","1988 to 1976",63
26821,2682,"n:1","1988 to 1976",64
26829,2682,"n:1","1988 to 1976",64
26851,26851,"1:1","1988 to 1976",NA
26859,26859,"1:1","1988 to 1976",NA
26862,26862,"1:1","1988 to 1976",NA
26863,26861,"n:1","1988 to 1976",65
26869,26861,"n:1","1988 to 1976",65
26871,2687,"n:1","1988 to 1976",66
26873,2687,"n:n","1988 to 1976",66
26873,65121,"1:n","1988 to 1976",66
26877,2687,"n:1","1988 to 1976",66
26901,26901,"1:1","1988 to 1976",NA
26902,26902,"1:1","1988 to 1976",NA
27231,27131,"1:1","1988 to 1976",NA
27232,27132,"1:1","1988 to 1976",NA
27311,27311,"1:1","1988 to 1976",NA
27312,27312,"1:1","1988 to 1976",NA
27313,27313,"1:1","1988 to 1976",NA
27322,27322,"1:1","1988 to 1976",NA
27323,27323,"1:1","1988 to 1976",NA
27324,27324,"1:n","1988 to 1976",3
27324,59899,"n:n","1988 to 1976",3
27331,2733,"n:1","1988 to 1976",68
27339,2733,"n:1","1988 to 1976",68
27411,2741,"n:1","1988 to 1976",69
27419,2741,"n:1","1988 to 1976",69
27711,2771,"n:1","1988 to 1976",70
27719,2771,"n:1","1988 to 1976",70
27721,27721,"1:1","1988 to 1976",NA
27722,27722,"n:1","1988 to 1976",71
27729,27722,"n:1","1988 to 1976",71
27822,27822,"1:1","1988 to 1976",NA
27823,27823,"1:1","1988 to 1976",NA
27824,27824,"n:1","1988 to 1976",72
27825,27824,"n:1","1988 to 1976",72
27826,27821,"n:1","1988 to 1976",73
27827,27821,"n:1","1988 to 1976",73
27829,27821,"n:1","1988 to 1976",73
27851,27851,"1:1","1988 to 1976",NA
27852,27852,"1:1","1988 to 1976",NA
27853,27854,"n:1","1988 to 1976",74
27854,27854,"n:1","1988 to 1976",74
27855,27853,"1:1","1988 to 1976",NA
27861,27861,"1:1","1988 to 1976",NA
27862,27862,"n:1","1988 to 1976",67
27869,27862,"n:n","1988 to 1976",67
27869,56239,"n:n","1988 to 1976",67
27869,56299,"n:n","1988 to 1976",67
27891,27891,"1:1","1988 to 1976",NA
27892,27892,"1:1","1988 to 1976",NA
27893,27893,"1:1","1988 to 1976",NA
27894,27894,"1:1","1988 to 1976",NA
27895,27895,"1:1","1988 to 1976",NA
27896,27896,"n:1","1988 to 1976",75
27897,27896,"n:1","1988 to 1976",75
27898,27899,"n:1","1988 to 1976",76
27899,27899,"n:1","1988 to 1976",76
28221,28202,"n:1","1988 to 1976",77
28229,28202,"n:1","1988 to 1976",77
28231,28209,"n:1","1988 to 1976",78
28232,28209,"n:1","1988 to 1976",78
28233,67243,"n:n","1988 to 1976",79
28233,67244,"n:n","1988 to 1976",79
28239,28209,"n:1","1988 to 1976",78
28321,28712,"n:1","1988 to 1976",80
28322,28712,"n:1","1988 to 1976",80
28421,28722,"n:1","1988 to 1976",81
28422,28722,"n:1","1988 to 1976",81
28781,28793,"n:1","1988 to 1976",83
28782,28793,"n:1","1988 to 1976",83
28783,28793,"n:1","1988 to 1976",83
28784,28793,"n:1","1988 to 1976",83
28785,28793,"n:1","1988 to 1976",83
28791,28791,"1:1","1988 to 1976",NA
28792,28792,"1:1","1988 to 1976",NA
28793,28799,"n:1","1988 to 1976",84
28799,28799,"n:1","1988 to 1976",84
28821,28821,"1:1","1988 to 1976",NA
28822,28822,"1:1","1988 to 1976",NA
28823,28823,"1:1","1988 to 1976",NA
28824,28824,"1:1","1988 to 1976",NA
28825,28825,"1:1","1988 to 1976",NA
28826,28826,"1:1","1988 to 1976",NA
28911,28901,"n:1","1988 to 1976",85
28919,28901,"n:1","1988 to 1976",85
28921,28902,"n:1","1988 to 1976",86
28929,28902,"n:1","1988 to 1976",86
29111,29111,"1:1","1988 to 1976",NA
29115,29115,"1:1","1988 to 1976",NA
29116,29116,"1:1","1988 to 1976",NA
29191,29191,"1:1","1988 to 1976",NA
