"code.target","code.source","Relationship","adjustment","group.id"
847310,72699,"n:n","1992 to 1988",74
847310,75991,"n:n","1992 to 1988",74
847310,75993,"n:n","1992 to 1988",74
847310,75995,"n:n","1992 to 1988",74
847310,75997,"n:n","1992 to 1988",74
847310,76491,"n:n","1992 to 1988",74
847321,7591,"n:n","1992 to 1988",74
847321,72668,"n:n","1992 to 1988",74
847321,72699,"n:n","1992 to 1988",74
847321,75991,"n:n","1992 to 1988",74
847321,75993,"n:n","1992 to 1988",74
847321,75995,"n:n","1992 to 1988",74
847321,75997,"n:n","1992 to 1988",74
847321,76491,"n:n","1992 to 1988",74
847329,7591,"n:n","1992 to 1988",74
847329,72668,"n:n","1992 to 1988",74
847329,72699,"n:n","1992 to 1988",74
847329,75991,"n:n","1992 to 1988",74
847329,75993,"n:n","1992 to 1988",74
847329,75995,"n:n","1992 to 1988",74
847329,75997,"n:n","1992 to 1988",74
847329,76491,"n:n","1992 to 1988",74
847330,7526,"n:n","1992 to 1988",74
847330,7527,"n:n","1992 to 1988",74
847330,7591,"n:n","1992 to 1988",74
847330,7611,"n:n","1992 to 1988",74
847330,7612,"n:n","1992 to 1988",74
847330,72668,"n:n","1992 to 1988",74
847330,72699,"n:n","1992 to 1988",74
847330,74565,"n:n","1992 to 1988",74
847330,75131,"n:n","1992 to 1988",74
847330,75132,"n:n","1992 to 1988",74
847330,75991,"n:n","1992 to 1988",74
847330,75993,"n:n","1992 to 1988",74
847330,75995,"n:n","1992 to 1988",74
847330,75997,"n:n","1992 to 1988",74
847330,76413,"n:n","1992 to 1988",74
847330,76417,"n:n","1992 to 1988",74
847330,76491,"n:n","1992 to 1988",74
847330,76493,"n:n","1992 to 1988",74
847340,7591,"n:n","1992 to 1988",74
847340,72668,"n:n","1992 to 1988",74
847340,72699,"n:n","1992 to 1988",74
847340,75991,"n:n","1992 to 1988",74
847340,75993,"n:n","1992 to 1988",74
847340,75995,"n:n","1992 to 1988",74
847340,75997,"n:n","1992 to 1988",74
847340,76491,"n:n","1992 to 1988",74
847410,72831,"1:1","1992 to 1988",NA
847420,72832,"1:1","1992 to 1988",NA
847431,72833,"n:1","1992 to 1988",698
847432,72833,"n:1","1992 to 1988",698
847439,72833,"n:1","1992 to 1988",698
847480,72834,"1:1","1992 to 1988",NA
847490,72839,"1:1","1992 to 1988",NA
847510,72841,"n:1","1992 to 1988",699
847520,72841,"n:1","1992 to 1988",699
847590,72851,"1:1","1992 to 1988",NA
847611,74595,"n:1","1992 to 1988",700
847619,74595,"n:1","1992 to 1988",700
847690,74597,"1:1","1992 to 1988",NA
847710,72812,"n:n","1992 to 1988",74
847710,72842,"n:n","1992 to 1988",74
847710,72849,"n:n","1992 to 1988",74
847710,73114,"n:n","1992 to 1988",74
847710,73732,"n:n","1992 to 1988",74
847710,73733,"n:n","1992 to 1988",74
847710,73734,"n:n","1992 to 1988",74
847710,73737,"n:n","1992 to 1988",74
847710,74479,"n:n","1992 to 1988",74
847710,74489,"n:n","1992 to 1988",74
847710,74918,"n:n","1992 to 1988",74
847710,77878,"n:n","1992 to 1988",74
847710,87131,"n:n","1992 to 1988",74
847710,87141,"n:n","1992 to 1988",74
847710,87143,"n:n","1992 to 1988",74
847710,87422,"n:n","1992 to 1988",74
847720,72811,"n:n","1992 to 1988",74
847720,72812,"n:n","1992 to 1988",74
847720,72842,"n:n","1992 to 1988",74
847720,72849,"n:n","1992 to 1988",74
847720,73111,"n:n","1992 to 1988",74
847720,73112,"n:n","1992 to 1988",74
847720,73113,"n:n","1992 to 1988",74
847720,73114,"n:n","1992 to 1988",74
847720,73312,"n:n","1992 to 1988",74
847720,73313,"n:n","1992 to 1988",74
847720,73737,"n:n","1992 to 1988",74
847720,74131,"n:n","1992 to 1988",74
847720,74132,"n:n","1992 to 1988",74
847720,74133,"n:n","1992 to 1988",74
847720,74189,"n:n","1992 to 1988",74
847720,74359,"n:n","1992 to 1988",74
847720,74565,"n:n","1992 to 1988",74
847720,77871,"n:n","1992 to 1988",74
847720,77878,"n:n","1992 to 1988",74
847720,88135,"n:n","1992 to 1988",74
847730,72811,"n:n","1992 to 1988",74
847730,72812,"n:n","1992 to 1988",74
847730,72842,"n:n","1992 to 1988",74
847730,72849,"n:n","1992 to 1988",74
847730,73111,"n:n","1992 to 1988",74
847730,73112,"n:n","1992 to 1988",74
847730,73113,"n:n","1992 to 1988",74
847730,73114,"n:n","1992 to 1988",74
847730,73312,"n:n","1992 to 1988",74
847730,73313,"n:n","1992 to 1988",74
847730,73737,"n:n","1992 to 1988",74
847730,74131,"n:n","1992 to 1988",74
847730,74132,"n:n","1992 to 1988",74
847730,74133,"n:n","1992 to 1988",74
847730,74189,"n:n","1992 to 1988",74
847730,74359,"n:n","1992 to 1988",74
847730,74565,"n:n","1992 to 1988",74
847730,77871,"n:n","1992 to 1988",74
847730,77878,"n:n","1992 to 1988",74
847730,88135,"n:n","1992 to 1988",74
847740,72812,"n:n","1992 to 1988",74
847740,72842,"n:n","1992 to 1988",74
847740,72849,"n:n","1992 to 1988",74
847740,73114,"n:n","1992 to 1988",74
847740,73732,"n:n","1992 to 1988",74
847740,73733,"n:n","1992 to 1988",74
847740,73734,"n:n","1992 to 1988",74
847740,73737,"n:n","1992 to 1988",74
847740,74479,"n:n","1992 to 1988",74
847740,74489,"n:n","1992 to 1988",74
847740,74918,"n:n","1992 to 1988",74
847740,77878,"n:n","1992 to 1988",74
847740,87131,"n:n","1992 to 1988",74
847740,87141,"n:n","1992 to 1988",74
847740,87143,"n:n","1992 to 1988",74
847740,87422,"n:n","1992 to 1988",74
847751,72842,"n:1","1992 to 1988",74
847759,72812,"n:n","1992 to 1988",74
847759,72842,"n:n","1992 to 1988",74
847759,72849,"n:n","1992 to 1988",74
847759,73114,"n:n","1992 to 1988",74
847759,73732,"n:n","1992 to 1988",74
847759,73733,"n:n","1992 to 1988",74
847759,73734,"n:n","1992 to 1988",74
847759,73737,"n:n","1992 to 1988",74
847759,74479,"n:n","1992 to 1988",74
847759,74489,"n:n","1992 to 1988",74
847759,74918,"n:n","1992 to 1988",74
847759,77878,"n:n","1992 to 1988",74
847759,87131,"n:n","1992 to 1988",74
847759,87141,"n:n","1992 to 1988",74
847759,87143,"n:n","1992 to 1988",74
847759,87422,"n:n","1992 to 1988",74
847780,72811,"n:n","1992 to 1988",74
847780,72812,"n:n","1992 to 1988",74
847780,72842,"n:n","1992 to 1988",74
847780,72849,"n:n","1992 to 1988",74
847780,73111,"n:n","1992 to 1988",74
847780,73112,"n:n","1992 to 1988",74
847780,73113,"n:n","1992 to 1988",74
847780,73114,"n:n","1992 to 1988",74
847780,73312,"n:n","1992 to 1988",74
847780,73313,"n:n","1992 to 1988",74
847780,73737,"n:n","1992 to 1988",74
847780,74131,"n:n","1992 to 1988",74
847780,74132,"n:n","1992 to 1988",74
847780,74133,"n:n","1992 to 1988",74
847780,74189,"n:n","1992 to 1988",74
847780,74359,"n:n","1992 to 1988",74
847780,74565,"n:n","1992 to 1988",74
847780,77871,"n:n","1992 to 1988",74
847780,77878,"n:n","1992 to 1988",74
847780,88135,"n:n","1992 to 1988",74
847790,7419,"n:n","1992 to 1988",74
847790,72819,"n:n","1992 to 1988",74
847790,72852,"n:n","1992 to 1988",74
847790,72855,"n:n","1992 to 1988",74
847790,73511,"n:n","1992 to 1988",74
847790,73513,"n:n","1992 to 1988",74
847790,73515,"n:n","1992 to 1988",74
847790,73591,"n:n","1992 to 1988",74
847790,73595,"n:n","1992 to 1988",74
847790,73739,"n:n","1992 to 1988",74
847790,74135,"n:n","1992 to 1988",74
847790,74391,"n:n","1992 to 1988",74
847790,74494,"n:n","1992 to 1988",74
847790,74568,"n:n","1992 to 1988",74
847790,77879,"n:n","1992 to 1988",74
847790,87139,"n:n","1992 to 1988",74
847790,87149,"n:n","1992 to 1988",74
847790,87424,"n:n","1992 to 1988",74
847790,88136,"n:n","1992 to 1988",74
847810,72843,"1:1","1992 to 1988",NA
847890,72853,"1:1","1992 to 1988",NA
847910,72348,"1:n","1992 to 1988",74
847910,74512,"n:n","1992 to 1988",74
847920,72721,"1:1","1992 to 1988",NA
847930,72844,"1:1","1992 to 1988",NA
847940,72849,"n:1","1992 to 1988",74
847981,72811,"n:n","1992 to 1988",74
847981,72812,"n:n","1992 to 1988",74
847981,72842,"n:n","1992 to 1988",74
847981,72846,"1:n","1992 to 1988",74
847981,72849,"n:n","1992 to 1988",74
847981,73111,"n:n","1992 to 1988",74
847981,73112,"n:n","1992 to 1988",74
847981,73113,"n:n","1992 to 1988",74
847981,73114,"n:n","1992 to 1988",74
847981,73312,"n:n","1992 to 1988",74
847981,73313,"n:n","1992 to 1988",74
847981,73737,"n:n","1992 to 1988",74
847981,74131,"n:n","1992 to 1988",74
847981,74132,"n:n","1992 to 1988",74
847981,74133,"n:n","1992 to 1988",74
847981,74189,"n:n","1992 to 1988",74
847981,74359,"n:n","1992 to 1988",74
847981,74565,"n:n","1992 to 1988",74
847981,77871,"n:n","1992 to 1988",74
847981,77878,"n:n","1992 to 1988",74
847981,88135,"n:n","1992 to 1988",74
847982,72811,"n:n","1992 to 1988",74
847982,72812,"n:n","1992 to 1988",74
847982,72842,"n:n","1992 to 1988",74
847982,72849,"n:n","1992 to 1988",74
847982,73111,"n:n","1992 to 1988",74
847982,73112,"n:n","1992 to 1988",74
847982,73113,"n:n","1992 to 1988",74
847982,73114,"n:n","1992 to 1988",74
847982,73312,"n:n","1992 to 1988",74
847982,73313,"n:n","1992 to 1988",74
847982,73737,"n:n","1992 to 1988",74
847982,74131,"n:n","1992 to 1988",74
847982,74132,"n:n","1992 to 1988",74
847982,74133,"n:n","1992 to 1988",74
847982,74189,"n:n","1992 to 1988",74
847982,74359,"n:n","1992 to 1988",74
847982,74565,"n:n","1992 to 1988",74
847982,77871,"n:n","1992 to 1988",74
847982,77878,"n:n","1992 to 1988",74
847982,88135,"n:n","1992 to 1988",74
847989,72811,"n:n","1992 to 1988",74
847989,72812,"n:n","1992 to 1988",74
847989,72842,"n:n","1992 to 1988",74
847989,72849,"n:n","1992 to 1988",74
847989,73111,"n:n","1992 to 1988",74
847989,73112,"n:n","1992 to 1988",74
847989,73113,"n:n","1992 to 1988",74
847989,73114,"n:n","1992 to 1988",74
847989,73312,"n:n","1992 to 1988",74
847989,73313,"n:n","1992 to 1988",74
847989,73732,"n:n","1992 to 1988",74
847989,73733,"n:n","1992 to 1988",74
847989,73734,"n:n","1992 to 1988",74
847989,73737,"n:n","1992 to 1988",74
847989,74131,"n:n","1992 to 1988",74
847989,74132,"n:n","1992 to 1988",74
847989,74133,"n:n","1992 to 1988",74
847989,74189,"n:n","1992 to 1988",74
847989,74359,"n:n","1992 to 1988",74
847989,74479,"n:n","1992 to 1988",74
847989,74489,"n:n","1992 to 1988",74
847989,74512,"n:n","1992 to 1988",74
847989,74565,"n:n","1992 to 1988",74
847989,74918,"n:n","1992 to 1988",74
847989,77571,"n:n","1992 to 1988",74
847989,77573,"n:n","1992 to 1988",74
847989,77871,"n:n","1992 to 1988",74
847989,77878,"n:n","1992 to 1988",74
847989,87131,"n:n","1992 to 1988",74
847989,87141,"n:n","1992 to 1988",74
847989,87143,"n:n","1992 to 1988",74
847989,87422,"n:n","1992 to 1988",74
847989,88135,"n:n","1992 to 1988",74
847990,7419,"n:n","1992 to 1988",74
847990,72819,"n:n","1992 to 1988",74
847990,72852,"n:n","1992 to 1988",74
847990,72855,"n:n","1992 to 1988",74
847990,73511,"n:n","1992 to 1988",74
847990,73513,"n:n","1992 to 1988",74
847990,73515,"n:n","1992 to 1988",74
847990,73591,"n:n","1992 to 1988",74
847990,73595,"n:n","1992 to 1988",74
847990,73739,"n:n","1992 to 1988",74
847990,74135,"n:n","1992 to 1988",74
847990,74391,"n:n","1992 to 1988",74
847990,74494,"n:n","1992 to 1988",74
847990,74568,"n:n","1992 to 1988",74
847990,77579,"n:n","1992 to 1988",74
847990,77879,"n:n","1992 to 1988",74
847990,87139,"n:n","1992 to 1988",74
847990,87149,"n:n","1992 to 1988",74
847990,87424,"n:n","1992 to 1988",74
847990,88136,"n:n","1992 to 1988",74
848010,74911,"1:1","1992 to 1988",NA
848020,74912,"1:1","1992 to 1988",NA
848030,74913,"1:1","1992 to 1988",NA
848041,74914,"1:1","1992 to 1988",NA
848049,74915,"1:1","1992 to 1988",NA
848050,74916,"1:1","1992 to 1988",NA
848060,74917,"1:1","1992 to 1988",NA
848071,72812,"n:n","1992 to 1988",74
848071,72842,"n:n","1992 to 1988",74
848071,72849,"n:n","1992 to 1988",74
848071,73114,"n:n","1992 to 1988",74
848071,73732,"n:n","1992 to 1988",74
848071,73733,"n:n","1992 to 1988",74
848071,73734,"n:n","1992 to 1988",74
848071,73737,"n:n","1992 to 1988",74
848071,74479,"n:n","1992 to 1988",74
848071,74489,"n:n","1992 to 1988",74
848071,74918,"n:n","1992 to 1988",74
848071,77878,"n:n","1992 to 1988",74
848071,87131,"n:n","1992 to 1988",74
848071,87141,"n:n","1992 to 1988",74
848071,87143,"n:n","1992 to 1988",74
848071,87422,"n:n","1992 to 1988",74
848079,74919,"1:1","1992 to 1988",NA
848110,7471,"1:1","1992 to 1988",NA
848120,7472,"1:1","1992 to 1988",NA
848130,7473,"1:1","1992 to 1988",NA
848140,7474,"1:1","1992 to 1988",NA
848180,7478,"1:1","1992 to 1988",NA
848190,7479,"1:1","1992 to 1988",NA
848210,7461,"1:1","1992 to 1988",NA
848220,7462,"1:1","1992 to 1988",NA
848230,7463,"1:1","1992 to 1988",NA
848240,7464,"1:1","1992 to 1988",NA
848250,7465,"1:1","1992 to 1988",NA
848280,7468,"1:1","1992 to 1988",NA
848291,74691,"1:1","1992 to 1988",NA
848299,74699,"1:1","1992 to 1988",NA
848310,7481,"1:1","1992 to 1988",NA
848320,74821,"1:1","1992 to 1988",NA
848330,74822,"1:1","1992 to 1988",NA
848340,7484,"n:1","1992 to 1988",701
848350,7485,"1:1","1992 to 1988",NA
848360,7486,"1:1","1992 to 1988",NA
848390,7489,"1:1","1992 to 1988",NA
848410,7492,"n:n","1992 to 1988",701
848410,74999,"n:n","1992 to 1988",701
848490,7492,"n:n","1992 to 1988",701
848490,74999,"n:n","1992 to 1988",701
848510,74991,"1:1","1992 to 1988",NA
848590,7484,"n:n","1992 to 1988",701
848590,7492,"n:n","1992 to 1988",701
848590,74999,"n:n","1992 to 1988",701
850110,7161,"1:1","1992 to 1988",NA
850120,71631,"n:1","1992 to 1988",702
850131,7162,"n:1","1992 to 1988",703
850132,7162,"n:1","1992 to 1988",703
850133,7162,"n:1","1992 to 1988",703
850134,7162,"n:1","1992 to 1988",703
850140,71631,"n:1","1992 to 1988",702
850151,71631,"n:1","1992 to 1988",702
850152,71631,"n:1","1992 to 1988",702
850153,71631,"n:1","1992 to 1988",702
850161,71632,"n:1","1992 to 1988",704
850162,71632,"n:1","1992 to 1988",704
850163,71632,"n:1","1992 to 1988",704
850164,71632,"n:1","1992 to 1988",704
850211,71651,"n:1","1992 to 1988",705
850212,71651,"n:1","1992 to 1988",705
850213,71651,"n:1","1992 to 1988",705
850220,71651,"n:1","1992 to 1988",705
850230,71652,"1:1","1992 to 1988",NA
850240,7164,"1:1","1992 to 1988",NA
850300,7169,"1:1","1992 to 1988",NA
850410,77123,"1:1","1992 to 1988",NA
850421,77111,"n:1","1992 to 1988",706
850422,77111,"n:1","1992 to 1988",706
850423,77111,"n:1","1992 to 1988",706
850431,77119,"n:1","1992 to 1988",707
850432,77119,"n:1","1992 to 1988",707
850433,77119,"n:1","1992 to 1988",707
850434,77119,"n:1","1992 to 1988",707
850440,77121,"n:1","1992 to 1988",74
850450,77125,"1:1","1992 to 1988",NA
850490,77129,"1:1","1992 to 1988",NA
850511,77881,"n:1","1992 to 1988",708
850519,77881,"n:1","1992 to 1988",708
850520,77881,"n:1","1992 to 1988",708
850530,77881,"n:1","1992 to 1988",708
850590,77881,"n:1","1992 to 1988",708
850611,77649,"n:n","1992 to 1988",74
850611,77811,"n:n","1992 to 1988",74
850611,77812,"n:n","1992 to 1988",74
850611,77889,"n:n","1992 to 1988",74
850612,77649,"n:n","1992 to 1988",74
850612,77811,"n:n","1992 to 1988",74
850612,77812,"n:n","1992 to 1988",74
850612,77889,"n:n","1992 to 1988",74
850613,77649,"n:n","1992 to 1988",74
850613,77811,"n:n","1992 to 1988",74
850613,77812,"n:n","1992 to 1988",74
850613,77889,"n:n","1992 to 1988",74
850619,77649,"n:n","1992 to 1988",74
850619,77811,"n:n","1992 to 1988",74
850619,77812,"n:n","1992 to 1988",74
850619,77889,"n:n","1992 to 1988",74
850620,77649,"n:n","1992 to 1988",74
850620,77811,"n:n","1992 to 1988",74
850620,77812,"n:n","1992 to 1988",74
850620,77889,"n:n","1992 to 1988",74
850690,77817,"1:1","1992 to 1988",NA
850710,77649,"n:n","1992 to 1988",74
850710,77812,"n:n","1992 to 1988",74
850710,77889,"n:n","1992 to 1988",74
850720,77649,"n:n","1992 to 1988",74
850720,77812,"n:n","1992 to 1988",74
850720,77889,"n:n","1992 to 1988",74
850730,77649,"n:n","1992 to 1988",74
850730,77812,"n:n","1992 to 1988",74
850730,77889,"n:n","1992 to 1988",74
850740,77649,"n:n","1992 to 1988",74
850740,77812,"n:n","1992 to 1988",74
850740,77889,"n:n","1992 to 1988",74
850780,77649,"n:n","1992 to 1988",74
850780,77812,"n:n","1992 to 1988",74
850780,77889,"n:n","1992 to 1988",74
850790,77819,"1:1","1992 to 1988",NA
850810,77841,"1:1","1992 to 1988",NA
850820,77843,"1:1","1992 to 1988",NA
850880,72811,"n:n","1992 to 1988",74
850880,72812,"n:n","1992 to 1988",74
850880,72842,"n:n","1992 to 1988",74
850880,72849,"n:n","1992 to 1988",74
850880,73111,"n:n","1992 to 1988",74
850880,73112,"n:n","1992 to 1988",74
850880,73113,"n:n","1992 to 1988",74
850880,73114,"n:n","1992 to 1988",74
850880,73312,"n:n","1992 to 1988",74
850880,73313,"n:n","1992 to 1988",74
850880,73737,"n:n","1992 to 1988",74
850880,74131,"n:n","1992 to 1988",74
850880,74132,"n:n","1992 to 1988",74
850880,74133,"n:n","1992 to 1988",74
850880,74186,"n:n","1992 to 1988",74
850880,74189,"n:n","1992 to 1988",74
850880,74319,"n:n","1992 to 1988",74
850880,74359,"n:n","1992 to 1988",74
850880,74527,"n:n","1992 to 1988",74
850880,74563,"n:n","1992 to 1988",74
850880,74565,"n:n","1992 to 1988",74
850880,77845,"1:n","1992 to 1988",74
850880,77848,"n:n","1992 to 1988",74
850880,77871,"n:n","1992 to 1988",74
850880,77878,"n:n","1992 to 1988",74
850880,88135,"n:n","1992 to 1988",74
850890,7419,"n:n","1992 to 1988",74
850890,7438,"n:n","1992 to 1988",74
850890,72819,"n:n","1992 to 1988",74
850890,72852,"n:n","1992 to 1988",74
850890,72855,"n:n","1992 to 1988",74
850890,73511,"n:n","1992 to 1988",74
850890,73513,"n:n","1992 to 1988",74
850890,73515,"n:n","1992 to 1988",74
850890,73591,"n:n","1992 to 1988",74
850890,73595,"n:n","1992 to 1988",74
850890,73739,"n:n","1992 to 1988",74
850890,74135,"n:n","1992 to 1988",74
850890,74391,"n:n","1992 to 1988",74
850890,74494,"n:n","1992 to 1988",74
850890,74519,"n:n","1992 to 1988",74
850890,74529,"n:n","1992 to 1988",74
850890,74568,"n:n","1992 to 1988",74
850890,77848,"n:n","1992 to 1988",74
850890,77879,"n:n","1992 to 1988",74
850890,87139,"n:n","1992 to 1988",74
850890,87149,"n:n","1992 to 1988",74
850890,87424,"n:n","1992 to 1988",74
850890,88136,"n:n","1992 to 1988",74
850910,72849,"n:n","1992 to 1988",74
850910,77571,"n:n","1992 to 1988",74
850920,77571,"n:n","1992 to 1988",74
850920,77573,"n:n","1992 to 1988",74
850930,77571,"n:n","1992 to 1988",74
850930,77573,"n:n","1992 to 1988",74
850940,77572,"1:1","1992 to 1988",NA
850980,72849,"n:n","1992 to 1988",74
850980,77571,"n:n","1992 to 1988",74
850980,77573,"n:n","1992 to 1988",74
850990,72855,"n:n","1992 to 1988",74
850990,77579,"n:n","1992 to 1988",74
851010,77541,"1:1","1992 to 1988",NA
851020,77542,"1:1","1992 to 1988",NA
851090,77549,"1:1","1992 to 1988",NA
851110,77831,"n:1","1992 to 1988",709
851120,77831,"n:1","1992 to 1988",709
851130,77831,"n:1","1992 to 1988",709
851140,77831,"n:1","1992 to 1988",709
851150,77831,"n:1","1992 to 1988",709
851180,77831,"n:1","1992 to 1988",709
851190,77833,"1:1","1992 to 1988",NA
851210,77834,"n:1","1992 to 1988",710
851220,77834,"n:1","1992 to 1988",710
851230,77834,"n:1","1992 to 1988",710
851240,77834,"n:1","1992 to 1988",710
851290,77835,"1:1","1992 to 1988",NA
851310,81312,"1:1","1992 to 1988",NA
851390,8138,"1:1","1992 to 1988",NA
851410,72811,"n:n","1992 to 1988",74
851410,72812,"n:n","1992 to 1988",74
851410,72842,"n:n","1992 to 1988",74
851410,72849,"n:n","1992 to 1988",74
851410,73111,"n:n","1992 to 1988",74
851410,73112,"n:n","1992 to 1988",74
851410,73113,"n:n","1992 to 1988",74
851410,73114,"n:n","1992 to 1988",74
851410,73312,"n:n","1992 to 1988",74
851410,73313,"n:n","1992 to 1988",74
851410,73737,"n:n","1992 to 1988",74
851410,74131,"n:n","1992 to 1988",74
851410,74132,"n:n","1992 to 1988",74
851410,74133,"n:n","1992 to 1988",74
851410,74189,"n:n","1992 to 1988",74
851410,74359,"n:n","1992 to 1988",74
851410,74565,"n:n","1992 to 1988",74
851410,77871,"n:n","1992 to 1988",74
851410,77878,"n:n","1992 to 1988",74
851410,88135,"n:n","1992 to 1988",74
851420,72811,"n:n","1992 to 1988",74
851420,72812,"n:n","1992 to 1988",74
851420,72842,"n:n","1992 to 1988",74
851420,72849,"n:n","1992 to 1988",74
851420,73111,"n:n","1992 to 1988",74
851420,73112,"n:n","1992 to 1988",74
851420,73113,"n:n","1992 to 1988",74
851420,73114,"n:n","1992 to 1988",74
851420,73312,"n:n","1992 to 1988",74
851420,73313,"n:n","1992 to 1988",74
851420,73737,"n:n","1992 to 1988",74
851420,74131,"n:n","1992 to 1988",74
851420,74132,"n:n","1992 to 1988",74
851420,74133,"n:n","1992 to 1988",74
851420,74189,"n:n","1992 to 1988",74
851420,74359,"n:n","1992 to 1988",74
851420,74565,"n:n","1992 to 1988",74
851420,77871,"n:n","1992 to 1988",74
851420,77878,"n:n","1992 to 1988",74
851420,88135,"n:n","1992 to 1988",74
851430,72811,"n:n","1992 to 1988",74
851430,72812,"n:n","1992 to 1988",74
851430,72842,"n:n","1992 to 1988",74
851430,72849,"n:n","1992 to 1988",74
851430,73111,"n:n","1992 to 1988",74
851430,73112,"n:n","1992 to 1988",74
851430,73113,"n:n","1992 to 1988",74
851430,73114,"n:n","1992 to 1988",74
851430,73312,"n:n","1992 to 1988",74
851430,73313,"n:n","1992 to 1988",74
851430,73737,"n:n","1992 to 1988",74
851430,74131,"n:n","1992 to 1988",74
851430,74132,"n:n","1992 to 1988",74
851430,74133,"n:n","1992 to 1988",74
851430,74189,"n:n","1992 to 1988",74
851430,74359,"n:n","1992 to 1988",74
851430,74565,"n:n","1992 to 1988",74
851430,77871,"n:n","1992 to 1988",74
851430,77878,"n:n","1992 to 1988",74
851430,88135,"n:n","1992 to 1988",74
851440,74134,"1:1","1992 to 1988",NA
851490,7419,"n:n","1992 to 1988",74
851490,72819,"n:n","1992 to 1988",74
851490,72852,"n:n","1992 to 1988",74
851490,72855,"n:n","1992 to 1988",74
851490,73511,"n:n","1992 to 1988",74
851490,73513,"n:n","1992 to 1988",74
851490,73515,"n:n","1992 to 1988",74
851490,73591,"n:n","1992 to 1988",74
851490,73595,"n:n","1992 to 1988",74
851490,73739,"n:n","1992 to 1988",74
851490,74135,"n:n","1992 to 1988",74
851490,74391,"n:n","1992 to 1988",74
851490,74494,"n:n","1992 to 1988",74
851490,74568,"n:n","1992 to 1988",74
851490,77879,"n:n","1992 to 1988",74
851490,87139,"n:n","1992 to 1988",74
851490,87149,"n:n","1992 to 1988",74
851490,87424,"n:n","1992 to 1988",74
851490,88136,"n:n","1992 to 1988",74
851511,73731,"1:1","1992 to 1988",NA
851519,72812,"n:n","1992 to 1988",74
851519,72842,"n:n","1992 to 1988",74
851519,72849,"n:n","1992 to 1988",74
851519,73114,"n:n","1992 to 1988",74
851519,73732,"n:n","1992 to 1988",74
851519,73733,"n:n","1992 to 1988",74
851519,73734,"n:n","1992 to 1988",74
851519,73737,"n:n","1992 to 1988",74
851519,74479,"n:n","1992 to 1988",74
851519,74489,"n:n","1992 to 1988",74
851519,74918,"n:n","1992 to 1988",74
851519,77878,"n:n","1992 to 1988",74
851519,87131,"n:n","1992 to 1988",74
851519,87141,"n:n","1992 to 1988",74
851519,87143,"n:n","1992 to 1988",74
851519,87422,"n:n","1992 to 1988",74
851521,72812,"n:n","1992 to 1988",74
851521,72842,"n:n","1992 to 1988",74
851521,72849,"n:n","1992 to 1988",74
851521,73114,"n:n","1992 to 1988",74
851521,73732,"n:n","1992 to 1988",74
851521,73733,"n:n","1992 to 1988",74
851521,73734,"n:n","1992 to 1988",74
851521,73737,"n:n","1992 to 1988",74
851521,74479,"n:n","1992 to 1988",74
851521,74489,"n:n","1992 to 1988",74
851521,74918,"n:n","1992 to 1988",74
851521,77878,"n:n","1992 to 1988",74
851521,87131,"n:n","1992 to 1988",74
851521,87141,"n:n","1992 to 1988",74
851521,87143,"n:n","1992 to 1988",74
851521,87422,"n:n","1992 to 1988",74
851529,72812,"n:n","1992 to 1988",74
851529,72842,"n:n","1992 to 1988",74
851529,72849,"n:n","1992 to 1988",74
851529,73114,"n:n","1992 to 1988",74
851529,73732,"n:n","1992 to 1988",74
851529,73733,"n:n","1992 to 1988",74
851529,73734,"n:n","1992 to 1988",74
851529,73737,"n:n","1992 to 1988",74
851529,74479,"n:n","1992 to 1988",74
851529,74489,"n:n","1992 to 1988",74
851529,74918,"n:n","1992 to 1988",74
851529,77878,"n:n","1992 to 1988",74
851529,87131,"n:n","1992 to 1988",74
851529,87141,"n:n","1992 to 1988",74
851529,87143,"n:n","1992 to 1988",74
851529,87422,"n:n","1992 to 1988",74
851531,73735,"1:1","1992 to 1988",NA
851539,73736,"1:1","1992 to 1988",NA
851580,72811,"n:n","1992 to 1988",74
851580,72812,"n:n","1992 to 1988",74
851580,72842,"n:n","1992 to 1988",74
851580,72849,"n:n","1992 to 1988",74
851580,73111,"n:n","1992 to 1988",74
851580,73112,"n:n","1992 to 1988",74
851580,73113,"n:n","1992 to 1988",74
851580,73114,"n:n","1992 to 1988",74
851580,73312,"n:n","1992 to 1988",74
851580,73313,"n:n","1992 to 1988",74
851580,73732,"n:n","1992 to 1988",74
851580,73733,"n:n","1992 to 1988",74
851580,73734,"n:n","1992 to 1988",74
851580,73737,"n:n","1992 to 1988",74
851580,74131,"n:n","1992 to 1988",74
851580,74132,"n:n","1992 to 1988",74
851580,74133,"n:n","1992 to 1988",74
851580,74189,"n:n","1992 to 1988",74
851580,74359,"n:n","1992 to 1988",74
851580,74479,"n:n","1992 to 1988",74
851580,74489,"n:n","1992 to 1988",74
851580,74565,"n:n","1992 to 1988",74
851580,74918,"n:n","1992 to 1988",74
851580,77871,"n:n","1992 to 1988",74
851580,77878,"n:n","1992 to 1988",74
851580,87131,"n:n","1992 to 1988",74
851580,87141,"n:n","1992 to 1988",74
851580,87143,"n:n","1992 to 1988",74
851580,87422,"n:n","1992 to 1988",74
851580,88135,"n:n","1992 to 1988",74
851590,7419,"n:n","1992 to 1988",74
851590,72819,"n:n","1992 to 1988",74
851590,72852,"n:n","1992 to 1988",74
851590,72855,"n:n","1992 to 1988",74
