"code.source","code.target","Relationship","adjustment","group.id"
854991,850431,"n:n","2022 to 2017",11
854991,850432,"n:n","2022 to 2017",11
854991,850433,"n:n","2022 to 2017",11
854991,850434,"n:n","2022 to 2017",11
854991,850440,"n:n","2022 to 2017",11
854991,850450,"n:n","2022 to 2017",11
854991,850490,"n:n","2022 to 2017",11
854991,850511,"n:n","2022 to 2017",11
854991,850519,"n:n","2022 to 2017",11
854991,850520,"n:n","2022 to 2017",11
854991,850590,"n:n","2022 to 2017",11
854991,850610,"n:n","2022 to 2017",11
854991,850630,"n:n","2022 to 2017",11
854991,850640,"n:n","2022 to 2017",11
854991,850650,"n:n","2022 to 2017",11
854991,850660,"n:n","2022 to 2017",11
854991,850680,"n:n","2022 to 2017",11
854991,850690,"n:n","2022 to 2017",11
854991,850710,"n:n","2022 to 2017",11
854991,850720,"n:n","2022 to 2017",11
854991,850730,"n:n","2022 to 2017",11
854991,850740,"n:n","2022 to 2017",11
854991,850750,"n:n","2022 to 2017",11
854991,850760,"n:n","2022 to 2017",11
854991,850780,"n:n","2022 to 2017",11
854991,850790,"n:n","2022 to 2017",11
854991,850811,"n:n","2022 to 2017",11
854991,850819,"n:n","2022 to 2017",11
854991,850860,"n:n","2022 to 2017",11
854991,850870,"n:n","2022 to 2017",11
854991,850940,"n:n","2022 to 2017",11
854991,850980,"n:n","2022 to 2017",11
854991,850990,"n:n","2022 to 2017",11
854991,851010,"n:n","2022 to 2017",11
854991,851020,"n:n","2022 to 2017",11
854991,851030,"n:n","2022 to 2017",11
854991,851090,"n:n","2022 to 2017",11
854991,851110,"n:n","2022 to 2017",11
854991,851120,"n:n","2022 to 2017",11
854991,851130,"n:n","2022 to 2017",11
854991,851140,"n:n","2022 to 2017",11
854991,851150,"n:n","2022 to 2017",11
854991,851180,"n:n","2022 to 2017",11
854991,851190,"n:n","2022 to 2017",11
854991,851210,"n:n","2022 to 2017",11
854991,851220,"n:n","2022 to 2017",11
854991,851230,"n:n","2022 to 2017",11
854991,851240,"n:n","2022 to 2017",11
854991,851290,"n:n","2022 to 2017",11
854991,851310,"n:n","2022 to 2017",11
854991,851390,"n:n","2022 to 2017",11
854991,851410,"n:n","2022 to 2017",11
854991,851420,"n:n","2022 to 2017",11
854991,851430,"n:n","2022 to 2017",11
854991,851440,"n:n","2022 to 2017",11
854991,851490,"n:n","2022 to 2017",11
854991,851511,"n:n","2022 to 2017",11
854991,851519,"n:n","2022 to 2017",11
854991,851521,"n:n","2022 to 2017",11
854991,851529,"n:n","2022 to 2017",11
854991,851531,"n:n","2022 to 2017",11
854991,851539,"n:n","2022 to 2017",11
854991,851580,"n:n","2022 to 2017",11
854991,851590,"n:n","2022 to 2017",11
854991,851610,"n:n","2022 to 2017",11
854991,851621,"n:n","2022 to 2017",11
854991,851629,"n:n","2022 to 2017",11
854991,851631,"n:n","2022 to 2017",11
854991,851632,"n:n","2022 to 2017",11
854991,851633,"n:n","2022 to 2017",11
854991,851640,"n:n","2022 to 2017",11
854991,851650,"n:n","2022 to 2017",11
854991,851660,"n:n","2022 to 2017",11
854991,851671,"n:n","2022 to 2017",11
854991,851672,"n:n","2022 to 2017",11
854991,851679,"n:n","2022 to 2017",11
854991,851680,"n:n","2022 to 2017",11
854991,851690,"n:n","2022 to 2017",11
854991,851711,"n:n","2022 to 2017",11
854991,851712,"n:n","2022 to 2017",11
854991,851718,"n:n","2022 to 2017",11
854991,851761,"n:n","2022 to 2017",11
854991,851762,"n:n","2022 to 2017",11
854991,851769,"n:n","2022 to 2017",11
854991,851770,"n:n","2022 to 2017",11
854991,851810,"n:n","2022 to 2017",11
854991,851821,"n:n","2022 to 2017",11
854991,851822,"n:n","2022 to 2017",11
854991,851829,"n:n","2022 to 2017",11
854991,851830,"n:n","2022 to 2017",11
854991,851840,"n:n","2022 to 2017",11
854991,851850,"n:n","2022 to 2017",11
854991,851890,"n:n","2022 to 2017",11
854991,851920,"n:n","2022 to 2017",11
854991,851930,"n:n","2022 to 2017",11
854991,851950,"n:n","2022 to 2017",11
854991,851981,"n:n","2022 to 2017",11
854991,851989,"n:n","2022 to 2017",11
854991,852110,"n:n","2022 to 2017",11
854991,852190,"n:n","2022 to 2017",11
854991,852210,"n:n","2022 to 2017",11
854991,852290,"n:n","2022 to 2017",11
854991,852321,"n:n","2022 to 2017",11
854991,852329,"n:n","2022 to 2017",11
854991,852341,"n:n","2022 to 2017",11
854991,852349,"n:n","2022 to 2017",11
854991,852351,"n:n","2022 to 2017",11
854991,852352,"n:n","2022 to 2017",11
854991,852359,"n:n","2022 to 2017",11
854991,852380,"n:n","2022 to 2017",11
854991,852550,"n:n","2022 to 2017",11
854991,852560,"n:n","2022 to 2017",11
854991,852580,"n:n","2022 to 2017",11
854991,852610,"n:n","2022 to 2017",11
854991,852691,"n:n","2022 to 2017",11
854991,852692,"n:n","2022 to 2017",11
854991,852712,"n:n","2022 to 2017",11
854991,852713,"n:n","2022 to 2017",11
854991,852719,"n:n","2022 to 2017",11
854991,852721,"n:n","2022 to 2017",11
854991,852729,"n:n","2022 to 2017",11
854991,852791,"n:n","2022 to 2017",11
854991,852792,"n:n","2022 to 2017",11
854991,852799,"n:n","2022 to 2017",11
854991,852842,"n:n","2022 to 2017",11
854991,852849,"n:n","2022 to 2017",11
854991,852852,"n:n","2022 to 2017",11
854991,852859,"n:n","2022 to 2017",11
854991,852862,"n:n","2022 to 2017",11
854991,852869,"n:n","2022 to 2017",11
854991,852871,"n:n","2022 to 2017",11
854991,852872,"n:n","2022 to 2017",11
854991,852873,"n:n","2022 to 2017",11
854991,852910,"n:n","2022 to 2017",11
854991,852990,"n:n","2022 to 2017",11
854991,853010,"n:n","2022 to 2017",11
854991,853080,"n:n","2022 to 2017",11
854991,853090,"n:n","2022 to 2017",11
854991,853110,"n:n","2022 to 2017",11
854991,853120,"n:n","2022 to 2017",11
854991,853180,"n:n","2022 to 2017",11
854991,853190,"n:n","2022 to 2017",11
854991,853210,"n:n","2022 to 2017",11
854991,853221,"n:n","2022 to 2017",11
854991,853222,"n:n","2022 to 2017",11
854991,853223,"n:n","2022 to 2017",11
854991,853224,"n:n","2022 to 2017",11
854991,853225,"n:n","2022 to 2017",11
854991,853229,"n:n","2022 to 2017",11
854991,853230,"n:n","2022 to 2017",11
854991,853290,"n:n","2022 to 2017",11
854991,853310,"n:n","2022 to 2017",11
854991,853321,"n:n","2022 to 2017",11
854991,853329,"n:n","2022 to 2017",11
854991,853331,"n:n","2022 to 2017",11
854991,853339,"n:n","2022 to 2017",11
854991,853340,"n:n","2022 to 2017",11
854991,853390,"n:n","2022 to 2017",11
854991,853400,"n:n","2022 to 2017",11
854991,853510,"n:n","2022 to 2017",11
854991,853521,"n:n","2022 to 2017",11
854991,853529,"n:n","2022 to 2017",11
854991,853530,"n:n","2022 to 2017",11
854991,853540,"n:n","2022 to 2017",11
854991,853590,"n:n","2022 to 2017",11
854991,853610,"n:n","2022 to 2017",11
854991,853620,"n:n","2022 to 2017",11
854991,853630,"n:n","2022 to 2017",11
854991,853641,"n:n","2022 to 2017",11
854991,853649,"n:n","2022 to 2017",11
854991,853650,"n:n","2022 to 2017",11
854991,853661,"n:n","2022 to 2017",11
854991,853669,"n:n","2022 to 2017",11
854991,853670,"n:n","2022 to 2017",11
854991,853690,"n:n","2022 to 2017",11
854991,853710,"n:n","2022 to 2017",11
854991,853720,"n:n","2022 to 2017",11
854991,853810,"n:n","2022 to 2017",11
854991,853890,"n:n","2022 to 2017",11
854991,853910,"n:n","2022 to 2017",11
854991,853921,"n:n","2022 to 2017",11
854991,853922,"n:n","2022 to 2017",11
854991,853929,"n:n","2022 to 2017",11
854991,853931,"n:n","2022 to 2017",11
854991,853932,"n:n","2022 to 2017",11
854991,853939,"n:n","2022 to 2017",11
854991,853941,"n:n","2022 to 2017",11
854991,853949,"n:n","2022 to 2017",11
854991,853950,"n:n","2022 to 2017",11
854991,853990,"n:n","2022 to 2017",11
854991,854011,"n:n","2022 to 2017",11
854991,854012,"n:n","2022 to 2017",11
854991,854020,"n:n","2022 to 2017",11
854991,854040,"n:n","2022 to 2017",11
854991,854060,"n:n","2022 to 2017",11
854991,854071,"n:n","2022 to 2017",11
854991,854079,"n:n","2022 to 2017",11
854991,854081,"n:n","2022 to 2017",11
854991,854089,"n:n","2022 to 2017",11
854991,854091,"n:n","2022 to 2017",11
854991,854099,"n:n","2022 to 2017",11
854991,854110,"n:n","2022 to 2017",11
854991,854121,"n:n","2022 to 2017",11
854991,854129,"n:n","2022 to 2017",11
854991,854130,"n:n","2022 to 2017",11
854991,854140,"n:n","2022 to 2017",11
854991,854150,"n:n","2022 to 2017",11
854991,854160,"n:n","2022 to 2017",11
854991,854190,"n:n","2022 to 2017",11
854991,854231,"n:n","2022 to 2017",11
854991,854232,"n:n","2022 to 2017",11
854991,854233,"n:n","2022 to 2017",11
854991,854239,"n:n","2022 to 2017",11
854991,854290,"n:n","2022 to 2017",11
854991,854310,"n:n","2022 to 2017",11
854991,854320,"n:n","2022 to 2017",11
854991,854330,"n:n","2022 to 2017",11
854991,854370,"n:n","2022 to 2017",11
854991,854390,"n:n","2022 to 2017",11
854991,854411,"n:n","2022 to 2017",11
854991,854419,"n:n","2022 to 2017",11
854991,854420,"n:n","2022 to 2017",11
854991,854430,"n:n","2022 to 2017",11
854991,854442,"n:n","2022 to 2017",11
854991,854449,"n:n","2022 to 2017",11
854991,854460,"n:n","2022 to 2017",11
854991,854470,"n:n","2022 to 2017",11
854991,854511,"n:n","2022 to 2017",11
854991,854519,"n:n","2022 to 2017",11
854991,854520,"n:n","2022 to 2017",11
854991,854590,"n:n","2022 to 2017",11
854991,854610,"n:n","2022 to 2017",11
854991,854620,"n:n","2022 to 2017",11
854991,854690,"n:n","2022 to 2017",11
854991,854710,"n:n","2022 to 2017",11
854991,854720,"n:n","2022 to 2017",11
854991,854790,"n:n","2022 to 2017",11
854991,854810,"n:n","2022 to 2017",11
854991,854890,"n:n","2022 to 2017",11
854991,900110,"n:n","2022 to 2017",11
854991,900120,"n:n","2022 to 2017",11
854991,900130,"n:n","2022 to 2017",11
854991,900140,"n:n","2022 to 2017",11
854991,900150,"n:n","2022 to 2017",11
854991,900190,"n:n","2022 to 2017",11
854991,900211,"n:n","2022 to 2017",11
854991,900219,"n:n","2022 to 2017",11
854991,900220,"n:n","2022 to 2017",11
854991,900290,"n:n","2022 to 2017",11
854991,900311,"n:n","2022 to 2017",11
854991,900319,"n:n","2022 to 2017",11
854991,900390,"n:n","2022 to 2017",11
854991,900410,"n:n","2022 to 2017",11
854991,900490,"n:n","2022 to 2017",11
854991,900510,"n:n","2022 to 2017",11
854991,900580,"n:n","2022 to 2017",11
854991,900590,"n:n","2022 to 2017",11
854991,900630,"n:n","2022 to 2017",11
854991,900640,"n:n","2022 to 2017",11
854991,900651,"n:n","2022 to 2017",11
854991,900652,"n:n","2022 to 2017",11
854991,900653,"n:n","2022 to 2017",11
854991,900659,"n:n","2022 to 2017",11
854991,900661,"n:n","2022 to 2017",11
854991,900669,"n:n","2022 to 2017",11
854991,900691,"n:n","2022 to 2017",11
854991,900699,"n:n","2022 to 2017",11
854991,900710,"n:n","2022 to 2017",11
854991,900720,"n:n","2022 to 2017",11
854991,900791,"n:n","2022 to 2017",11
854991,900792,"n:n","2022 to 2017",11
854991,900850,"n:n","2022 to 2017",11
854991,900890,"n:n","2022 to 2017",11
854991,901010,"n:n","2022 to 2017",11
854991,901050,"n:n","2022 to 2017",11
854991,901060,"n:n","2022 to 2017",11
854991,901090,"n:n","2022 to 2017",11
854991,901110,"n:n","2022 to 2017",11
854991,901120,"n:n","2022 to 2017",11
854991,901180,"n:n","2022 to 2017",11
854991,901190,"n:n","2022 to 2017",11
854991,901210,"n:n","2022 to 2017",11
854991,901290,"n:n","2022 to 2017",11
854991,901310,"n:n","2022 to 2017",11
854991,901320,"n:n","2022 to 2017",11
854991,901380,"n:n","2022 to 2017",11
854991,901390,"n:n","2022 to 2017",11
854991,901410,"n:n","2022 to 2017",11
854991,901420,"n:n","2022 to 2017",11
854991,901480,"n:n","2022 to 2017",11
854991,901490,"n:n","2022 to 2017",11
854991,901510,"n:n","2022 to 2017",11
854991,901520,"n:n","2022 to 2017",11
854991,901530,"n:n","2022 to 2017",11
854991,901540,"n:n","2022 to 2017",11
854991,901580,"n:n","2022 to 2017",11
854991,901590,"n:n","2022 to 2017",11
854991,901600,"n:n","2022 to 2017",11
854991,901710,"n:n","2022 to 2017",11
854991,901720,"n:n","2022 to 2017",11
854991,901730,"n:n","2022 to 2017",11
854991,901780,"n:n","2022 to 2017",11
854991,901790,"n:n","2022 to 2017",11
854991,901811,"n:n","2022 to 2017",11
854991,901812,"n:n","2022 to 2017",11
854991,901813,"n:n","2022 to 2017",11
854991,901814,"n:n","2022 to 2017",11
854991,901819,"n:n","2022 to 2017",11
854991,901820,"n:n","2022 to 2017",11
854991,901831,"n:n","2022 to 2017",11
854991,901832,"n:n","2022 to 2017",11
854991,901839,"n:n","2022 to 2017",11
854991,901841,"n:n","2022 to 2017",11
854991,901849,"n:n","2022 to 2017",11
854991,901850,"n:n","2022 to 2017",11
854991,901890,"n:n","2022 to 2017",11
854991,901910,"n:n","2022 to 2017",11
854991,901920,"n:n","2022 to 2017",11
854991,902000,"n:n","2022 to 2017",11
854991,902110,"n:n","2022 to 2017",11
854991,902121,"n:n","2022 to 2017",11
854991,902129,"n:n","2022 to 2017",11
854991,902131,"n:n","2022 to 2017",11
854991,902139,"n:n","2022 to 2017",11
854991,902140,"n:n","2022 to 2017",11
854991,902150,"n:n","2022 to 2017",11
854991,902190,"n:n","2022 to 2017",11
854991,902212,"n:n","2022 to 2017",11
854991,902213,"n:n","2022 to 2017",11
854991,902214,"n:n","2022 to 2017",11
854991,902219,"n:n","2022 to 2017",11
854991,902221,"n:n","2022 to 2017",11
854991,902229,"n:n","2022 to 2017",11
854991,902230,"n:n","2022 to 2017",11
854991,902290,"n:n","2022 to 2017",11
854991,902300,"n:n","2022 to 2017",11
854991,902410,"n:n","2022 to 2017",11
854991,902480,"n:n","2022 to 2017",11
854991,902490,"n:n","2022 to 2017",11
854991,902511,"n:n","2022 to 2017",11
854991,902519,"n:n","2022 to 2017",11
854991,902580,"n:n","2022 to 2017",11
854991,902590,"n:n","2022 to 2017",11
854991,902610,"n:n","2022 to 2017",11
854991,902620,"n:n","2022 to 2017",11
854991,902680,"n:n","2022 to 2017",11
854991,902690,"n:n","2022 to 2017",11
854991,902710,"n:n","2022 to 2017",11
854991,902720,"n:n","2022 to 2017",11
854991,902730,"n:n","2022 to 2017",11
854991,902750,"n:n","2022 to 2017",11
854991,902780,"n:n","2022 to 2017",11
854991,902790,"n:n","2022 to 2017",11
854991,902810,"n:n","2022 to 2017",11
854991,902820,"n:n","2022 to 2017",11
854991,902830,"n:n","2022 to 2017",11
854991,902890,"n:n","2022 to 2017",11
854991,902910,"n:n","2022 to 2017",11
854991,902920,"n:n","2022 to 2017",11
854991,902990,"n:n","2022 to 2017",11
854991,903010,"n:n","2022 to 2017",11
854991,903020,"n:n","2022 to 2017",11
854991,903031,"n:n","2022 to 2017",11
854991,903032,"n:n","2022 to 2017",11
854991,903033,"n:n","2022 to 2017",11
854991,903039,"n:n","2022 to 2017",11
854991,903040,"n:n","2022 to 2017",11
854991,903082,"n:n","2022 to 2017",11
854991,903084,"n:n","2022 to 2017",11
854991,903089,"n:n","2022 to 2017",11
854991,903090,"n:n","2022 to 2017",11
854991,903110,"n:n","2022 to 2017",11
854991,903120,"n:n","2022 to 2017",11
854991,903141,"n:n","2022 to 2017",11
854991,903149,"n:n","2022 to 2017",11
854991,903180,"n:n","2022 to 2017",11
854991,903190,"n:n","2022 to 2017",11
854991,903210,"n:n","2022 to 2017",11
854991,903220,"n:n","2022 to 2017",11
854991,903281,"n:n","2022 to 2017",11
854991,903289,"n:n","2022 to 2017",11
854991,903290,"n:n","2022 to 2017",11
854991,903300,"n:n","2022 to 2017",11
854991,910111,"n:n","2022 to 2017",11
854991,910119,"n:n","2022 to 2017",11
854991,910121,"n:n","2022 to 2017",11
854991,910129,"n:n","2022 to 2017",11
854991,910191,"n:n","2022 to 2017",11
854991,910199,"n:n","2022 to 2017",11
854991,910211,"n:n","2022 to 2017",11
854991,910212,"n:n","2022 to 2017",11
854991,910219,"n:n","2022 to 2017",11
854991,910221,"n:n","2022 to 2017",11
854991,910229,"n:n","2022 to 2017",11
854991,910291,"n:n","2022 to 2017",11
854991,910299,"n:n","2022 to 2017",11
854991,910310,"n:n","2022 to 2017",11
854991,910390,"n:n","2022 to 2017",11
854991,910400,"n:n","2022 to 2017",11
854991,910511,"n:n","2022 to 2017",11
854991,910519,"n:n","2022 to 2017",11
854991,910521,"n:n","2022 to 2017",11
854991,910529,"n:n","2022 to 2017",11
854991,910591,"n:n","2022 to 2017",11
854991,910599,"n:n","2022 to 2017",11
854991,910610,"n:n","2022 to 2017",11
854991,910690,"n:n","2022 to 2017",11
854991,910700,"n:n","2022 to 2017",11
854991,910811,"n:n","2022 to 2017",11
854991,910812,"n:n","2022 to 2017",11
854991,910819,"n:n","2022 to 2017",11
854991,910820,"n:n","2022 to 2017",11
854991,910890,"n:n","2022 to 2017",11
854991,910910,"n:n","2022 to 2017",11
854991,910990,"n:n","2022 to 2017",11
854991,911011,"n:n","2022 to 2017",11
854991,911012,"n:n","2022 to 2017",11
854991,911019,"n:n","2022 to 2017",11
854991,911090,"n:n","2022 to 2017",11
854991,911110,"n:n","2022 to 2017",11
854991,911120,"n:n","2022 to 2017",11
854991,911180,"n:n","2022 to 2017",11
854991,911190,"n:n","2022 to 2017",11
854991,911220,"n:n","2022 to 2017",11
854991,911290,"n:n","2022 to 2017",11
854991,911310,"n:n","2022 to 2017",11
854991,911320,"n:n","2022 to 2017",11
854991,911390,"n:n","2022 to 2017",11
854991,911410,"n:n","2022 to 2017",11
854991,911430,"n:n","2022 to 2017",11
854991,911440,"n:n","2022 to 2017",11
854991,911490,"n:n","2022 to 2017",11
854991,950300,"n:n","2022 to 2017",11
854991,950420,"n:n","2022 to 2017",11
854991,950430,"n:n","2022 to 2017",11
854991,950440,"n:n","2022 to 2017",11
854991,950450,"n:n","2022 to 2017",11
854991,950490,"n:n","2022 to 2017",11
854991,950510,"n:n","2022 to 2017",11
854991,950590,"n:n","2022 to 2017",11
854991,950611,"n:n","2022 to 2017",11
854991,950612,"n:n","2022 to 2017",11
854991,950619,"n:n","2022 to 2017",11
854991,950621,"n:n","2022 to 2017",11
854991,950629,"n:n","2022 to 2017",11
854991,950631,"n:n","2022 to 2017",11
854991,950632,"n:n","2022 to 2017",11
854991,950639,"n:n","2022 to 2017",11
854991,950640,"n:n","2022 to 2017",11
854991,950651,"n:n","2022 to 2017",11
854991,950659,"n:n","2022 to 2017",11
854991,950661,"n:n","2022 to 2017",11
854991,950662,"n:n","2022 to 2017",11
854991,950669,"n:n","2022 to 2017",11
854991,950670,"n:n","2022 to 2017",11
854991,950691,"n:n","2022 to 2017",11
854991,950699,"n:n","2022 to 2017",11
854991,950710,"n:n","2022 to 2017",11
854991,950720,"n:n","2022 to 2017",11
854991,950730,"n:n","2022 to 2017",11
854991,950790,"n:n","2022 to 2017",11
854991,950810,"n:n","2022 to 2017",11
854991,950890,"n:n","2022 to 2017",11
854999,382510,"n:n","2022 to 2017",11
854999,382520,"n:n","2022 to 2017",11
854999,382530,"n:n","2022 to 2017",11
854999,382541,"n:n","2022 to 2017",11
854999,382549,"n:n","2022 to 2017",11
854999,382550,"n:n","2022 to 2017",11
854999,382561,"n:n","2022 to 2017",11
854999,382569,"n:n","2022 to 2017",11
854999,382590,"n:n","2022 to 2017",11
854999,700100,"n:n","2022 to 2017",11
854999,711230,"n:n","2022 to 2017",11
854999,711291,"n:n","2022 to 2017",11
854999,711292,"n:n","2022 to 2017",11
854999,711299,"n:n","2022 to 2017",11
854999,840110,"n:n","2022 to 2017",11
854999,840120,"n:n","2022 to 2017",11
854999,840130,"n:n","2022 to 2017",11
854999,840140,"n:n","2022 to 2017",11
854999,840211,"n:n","2022 to 2017",11
854999,840212,"n:n","2022 to 2017",11
854999,840219,"n:n","2022 to 2017",11
854999,840220,"n:n","2022 to 2017",11
854999,840290,"n:n","2022 to 2017",11
854999,840310,"n:n","2022 to 2017",11
854999,840390,"n:n","2022 to 2017",11
854999,840410,"n:n","2022 to 2017",11
854999,840420,"n:n","2022 to 2017",11
854999,840490,"n:n","2022 to 2017",11
854999,840510,"n:n","2022 to 2017",11
854999,840590,"n:n","2022 to 2017",11
854999,840610,"n:n","2022 to 2017",11
854999,840681,"n:n","2022 to 2017",11
854999,840682,"n:n","2022 to 2017",11
854999,840690,"n:n","2022 to 2017",11
854999,840710,"n:n","2022 to 2017",11
854999,840721,"n:n","2022 to 2017",11
854999,840729,"n:n","2022 to 2017",11
854999,840731,"n:n","2022 to 2017",11
854999,840732,"n:n","2022 to 2017",11
854999,840733,"n:n","2022 to 2017",11
854999,840734,"n:n","2022 to 2017",11
854999,840790,"n:n","2022 to 2017",11
854999,840810,"n:n","2022 to 2017",11
854999,840820,"n:n","2022 to 2017",11
854999,840890,"n:n","2022 to 2017",11
854999,840910,"n:n","2022 to 2017",11
854999,840991,"n:n","2022 to 2017",11
854999,840999,"n:n","2022 to 2017",11
854999,841011,"n:n","2022 to 2017",11
854999,841012,"n:n","2022 to 2017",11
854999,841013,"n:n","2022 to 2017",11
854999,841090,"n:n","2022 to 2017",11
854999,841111,"n:n","2022 to 2017",11
854999,841112,"n:n","2022 to 2017",11
854999,841121,"n:n","2022 to 2017",11
854999,841122,"n:n","2022 to 2017",11
854999,841181,"n:n","2022 to 2017",11
854999,841182,"n:n","2022 to 2017",11
854999,841191,"n:n","2022 to 2017",11
854999,841199,"n:n","2022 to 2017",11
854999,841210,"n:n","2022 to 2017",11
854999,841221,"n:n","2022 to 2017",11
854999,841229,"n:n","2022 to 2017",11
854999,841231,"n:n","2022 to 2017",11
854999,841239,"n:n","2022 to 2017",11
854999,841280,"n:n","2022 to 2017",11
854999,841290,"n:n","2022 to 2017",11
854999,841311,"n:n","2022 to 2017",11
854999,841319,"n:n","2022 to 2017",11
854999,841320,"n:n","2022 to 2017",11
854999,841330,"n:n","2022 to 2017",11
854999,841340,"n:n","2022 to 2017",11
854999,841350,"n:n","2022 to 2017",11
854999,841360,"n:n","2022 to 2017",11
854999,841370,"n:n","2022 to 2017",11
854999,841381,"n:n","2022 to 2017",11
854999,841382,"n:n","2022 to 2017",11
854999,841391,"n:n","2022 to 2017",11
854999,841392,"n:n","2022 to 2017",11
854999,841410,"n:n","2022 to 2017",11
854999,841420,"n:n","2022 to 2017",11
854999,841430,"n:n","2022 to 2017",11
854999,841440,"n:n","2022 to 2017",11
854999,841451,"n:n","2022 to 2017",11
854999,841459,"n:n","2022 to 2017",11
854999,841460,"n:n","2022 to 2017",11
854999,841480,"n:n","2022 to 2017",11
854999,841490,"n:n","2022 to 2017",11
854999,841510,"n:n","2022 to 2017",11
854999,841520,"n:n","2022 to 2017",11
854999,841581,"n:n","2022 to 2017",11
854999,841582,"n:n","2022 to 2017",11
854999,841583,"n:n","2022 to 2017",11
854999,841590,"n:n","2022 to 2017",11
854999,841610,"n:n","2022 to 2017",11
854999,841620,"n:n","2022 to 2017",11
854999,841630,"n:n","2022 to 2017",11
854999,841690,"n:n","2022 to 2017",11
854999,841710,"n:n","2022 to 2017",11
854999,841720,"n:n","2022 to 2017",11
854999,841780,"n:n","2022 to 2017",11
854999,841790,"n:n","2022 to 2017",11
854999,841810,"n:n","2022 to 2017",11
854999,841821,"n:n","2022 to 2017",11
854999,841829,"n:n","2022 to 2017",11
854999,841830,"n:n","2022 to 2017",11
854999,841840,"n:n","2022 to 2017",11
854999,841850,"n:n","2022 to 2017",11
854999,841861,"n:n","2022 to 2017",11
854999,841869,"n:n","2022 to 2017",11
854999,841891,"n:n","2022 to 2017",11
854999,841899,"n:n","2022 to 2017",11
854999,841911,"n:n","2022 to 2017",11
854999,841919,"n:n","2022 to 2017",11
854999,841920,"n:n","2022 to 2017",11
854999,841931,"n:n","2022 to 2017",11
854999,841932,"n:n","2022 to 2017",11
854999,841939,"n:n","2022 to 2017",11
854999,841940,"n:n","2022 to 2017",11
854999,841950,"n:n","2022 to 2017",11
854999,841960,"n:n","2022 to 2017",11
854999,841981,"n:n","2022 to 2017",11
854999,841989,"n:n","2022 to 2017",11
854999,841990,"n:n","2022 to 2017",11
854999,842010,"n:n","2022 to 2017",11
854999,842091,"n:n","2022 to 2017",11
854999,842099,"n:n","2022 to 2017",11
854999,842111,"n:n","2022 to 2017",11
854999,842112,"n:n","2022 to 2017",11
854999,842119,"n:n","2022 to 2017",11
854999,842121,"n:n","2022 to 2017",11
854999,842122,"n:n","2022 to 2017",11
854999,842123,"n:n","2022 to 2017",11
854999,842129,"n:n","2022 to 2017",11
854999,842131,"n:n","2022 to 2017",11
854999,842139,"n:n","2022 to 2017",11
854999,842191,"n:n","2022 to 2017",11
854999,842199,"n:n","2022 to 2017",11
854999,842211,"n:n","2022 to 2017",11
854999,842219,"n:n","2022 to 2017",11
854999,842220,"n:n","2022 to 2017",11
854999,842230,"n:n","2022 to 2017",11
854999,842240,"n:n","2022 to 2017",11
854999,842290,"n:n","2022 to 2017",11
854999,842310,"n:n","2022 to 2017",11
854999,842320,"n:n","2022 to 2017",11
854999,842330,"n:n","2022 to 2017",11
854999,842381,"n:n","2022 to 2017",11
854999,842382,"n:n","2022 to 2017",11
854999,842389,"n:n","2022 to 2017",11
854999,842390,"n:n","2022 to 2017",11
854999,842410,"n:n","2022 to 2017",11
854999,842420,"n:n","2022 to 2017",11
854999,842430,"n:n","2022 to 2017",11
854999,842441,"n:n","2022 to 2017",11
854999,842449,"n:n","2022 to 2017",11
854999,842482,"n:n","2022 to 2017",11
854999,842489,"n:n","2022 to 2017",11
854999,842490,"n:n","2022 to 2017",11
854999,842511,"n:n","2022 to 2017",11
854999,842519,"n:n","2022 to 2017",11
854999,842531,"n:n","2022 to 2017",11
854999,842539,"n:n","2022 to 2017",11
854999,842541,"n:n","2022 to 2017",11
854999,842542,"n:n","2022 to 2017",11
854999,842549,"n:n","2022 to 2017",11
854999,842611,"n:n","2022 to 2017",11
854999,842612,"n:n","2022 to 2017",11
854999,842619,"n:n","2022 to 2017",11
854999,842620,"n:n","2022 to 2017",11
854999,842630,"n:n","2022 to 2017",11
854999,842641,"n:n","2022 to 2017",11
854999,842649,"n:n","2022 to 2017",11
854999,842691,"n:n","2022 to 2017",11
854999,842699,"n:n","2022 to 2017",11
854999,842710,"n:n","2022 to 2017",11
854999,842720,"n:n","2022 to 2017",11
854999,842790,"n:n","2022 to 2017",11
854999,842810,"n:n","2022 to 2017",11
854999,842820,"n:n","2022 to 2017",11
854999,842831,"n:n","2022 to 2017",11
854999,842832,"n:n","2022 to 2017",11
854999,842833,"n:n","2022 to 2017",11
854999,842839,"n:n","2022 to 2017",11
854999,842840,"n:n","2022 to 2017",11
854999,842860,"n:n","2022 to 2017",11
854999,842890,"n:n","2022 to 2017",11
854999,842911,"n:n","2022 to 2017",11
854999,842919,"n:n","2022 to 2017",11
854999,842920,"n:n","2022 to 2017",11
854999,842930,"n:n","2022 to 2017",11
854999,842940,"n:n","2022 to 2017",11
854999,842951,"n:n","2022 to 2017",11
854999,842952,"n:n","2022 to 2017",11
854999,842959,"n:n","2022 to 2017",11
854999,843010,"n:n","2022 to 2017",11
854999,843020,"n:n","2022 to 2017",11
854999,843031,"n:n","2022 to 2017",11
854999,843039,"n:n","2022 to 2017",11
854999,843041,"n:n","2022 to 2017",11
854999,843049,"n:n","2022 to 2017",11
854999,843050,"n:n","2022 to 2017",11
